br_class,mode,case_id,z1,z2,z3,rdx,rdy,rdz,cgx,cgy,cgz,devx,devy,devz,placed,unplaced,elapsed,timestamp_utc,run_id
BR3,six_way,63,0.785999,0.0,8.73269,3.7756,3.1541,10.3677,283.381,112.8254,98.5955,11.119,3.6746,11.4045,72,52,0.175748,2025-12-26T14:19:04.707529Z,20251226_141904.707529_seed0_six_way
BR3,six_way,64,0.762862,0.0,11.495727,4.881,6.1508,11.7699,280.1254,109.3343,97.0531,14.3746,7.1657,12.9469,87,47,0.28604,2025-12-26T14:19:05.023343Z,20251226_141905.023343_seed0_six_way
BR3,six_way,65,0.80972,0.0,3.457047,0.5335,2.1245,5.7499,292.9288,114.025,103.6751,1.5712,2.475,6.3249,81,59,0.160364,2025-12-26T14:19:05.213831Z,20251226_141905.213831_seed0_six_way
BR3,six_way,66,0.816949,0.0,7.691933,4.943,1.3936,6.2682,279.9428,114.8764,103.105,14.5572,1.6236,6.895,75,22,0.131534,2025-12-26T14:19:05.358818Z,20251226_141905.358818_seed0_six_way
BR3,six_way,67,0.82449,0.0,7.89884,3.3922,4.3092,7.8966,284.5099,111.4798,101.3137,9.9901,5.0202,8.6863,128,41,0.259773,2025-12-26T14:19:05.639383Z,20251226_141905.639383_seed0_six_way
BR3,six_way,68,0.80332,0.0,9.099935,5.2671,3.1073,7.4257,278.9884,112.88,101.8318,15.5116,3.62,8.1682,78,41,0.125574,2025-12-26T14:19:05.779235Z,20251226_141905.779235_seed0_six_way
BR3,six_way,69,0.783513,0.0,9.1205,3.101,9.0872,6.9477,285.3676,105.9134,102.3575,9.1324,10.5866,7.6425,105,57,0.2573,2025-12-26T14:19:06.050054Z,20251226_141906.050054_seed0_six_way
BR3,six_way,70,0.794405,0.0,10.703257,6.4702,4.2967,7.3175,275.4452,111.4943,101.9507,19.0548,5.0057,8.0493,79,29,0.133654,2025-12-26T14:19:06.213132Z,20251226_141906.213132_seed0_six_way
BR3,six_way,71,0.798306,0.0,5.804198,2.7839,0.1961,8.1687,286.3014,116.2715,101.0144,8.1986,0.2285,8.9856,99,32,0.184503,2025-12-26T14:19:06.410756Z,20251226_141906.410756_seed0_six_way
BR3,six_way,72,0.800763,0.0,4.393333,1.799,0.3688,6.775,289.2021,116.0704,102.5475,5.2979,0.4296,7.4525,92,46,0.137809,2025-12-26T14:19:06.575288Z,20251226_141906.575288_seed0_six_way
BR3,six_way,73,0.755975,0.0,9.131009,4.4966,1.5146,11.2602,281.2576,114.7355,97.6138,13.2424,1.7645,12.3862,68,37,0.102638,2025-12-26T14:19:06.705194Z,20251226_141906.705194_seed0_six_way
BR3,six_way,74,0.862651,0.0,6.448199,3.9762,2.7955,3.98,282.7901,113.2433,105.622,11.7099,3.2567,4.378,84,30,0.117062,2025-12-26T14:19:06.855175Z,20251226_141906.855175_seed0_six_way
BR3,six_way,75,0.75649,0.0,8.222582,5.0946,1.2804,7.4296,279.4964,115.0084,101.8275,15.0036,1.4916,8.1725,79,60,0.168415,2025-12-26T14:19:07.038262Z,20251226_141907.038262_seed0_six_way
BR3,six_way,76,0.834025,0.0,7.643167,3.2906,4.8182,6.9323,284.8092,110.8868,102.3745,9.6908,5.6132,7.6255,95,49,0.261144,2025-12-26T14:19:07.329982Z,20251226_141907.329982_seed0_six_way
BR3,six_way,77,0.805179,0.0,7.309647,2.7462,5.6984,6.5479,286.4124,109.8614,102.7973,8.0876,6.6386,7.2027,144,57,0.56886,2025-12-26T14:19:07.942225Z,20251226_141907.942225_seed0_six_way
BR3,six_way,78,0.788596,0.0,8.281612,4.3304,3.4392,7.3501,281.747,112.4933,101.9149,12.753,4.0067,8.0851,116,39,0.435893,2025-12-26T14:19:08.422603Z,20251226_141908.422603_seed0_six_way
BR3,six_way,79,0.765591,0.0,5.728842,3.1649,0.0413,7.107,285.1793,116.5481,102.1823,9.3207,0.0481,7.8177,140,55,0.530869,2025-12-26T14:19:08.979180Z,20251226_141908.979180_seed0_six_way
BR3,six_way,80,0.815433,0.0,6.999938,2.634,3.1306,8.7233,286.743,112.8529,100.4044,7.757,3.6471,9.5956,83,31,0.128719,2025-12-26T14:19:09.152017Z,20251226_141909.152017_seed0_six_way
BR3,six_way,81,0.767441,0.0,7.809495,3.646,2.8247,8.5458,283.7627,113.2093,100.5996,10.7373,3.2907,9.4004,54,26,0.047444,2025-12-26T14:19:09.213612Z,20251226_141909.213612_seed0_six_way
BR3,six_way,82,0.823248,0.0,7.073456,4.1497,2.1165,5.9399,282.2792,114.0342,103.4662,12.2208,2.4658,6.5338,121,53,0.379567,2025-12-26T14:19:09.609835Z,20251226_141909.609835_seed0_six_way
BR3,six_way,83,0.79224,0.0,10.380545,6.3361,3.6602,7.4706,275.8401,112.2359,101.7823,18.6599,4.2641,8.2177,91,49,0.318049,2025-12-26T14:19:09.943508Z,20251226_141909.943508_seed0_six_way
BR3,six_way,84,0.803337,0.0,6.719749,0.2322,6.6234,10.6901,293.8161,108.7838,98.2409,0.6839,7.7162,11.7591,83,18,0.205529,2025-12-26T14:19:10.162818Z,20251226_141910.162818_seed0_six_way
BR3,six_way,85,0.816542,0.0,6.721526,3.5035,4.933,3.7271,284.1822,110.753,105.9002,10.3178,5.747,4.0998,99,47,0.223894,2025-12-26T14:19:10.412453Z,20251226_141910.412453_seed0_six_way
BR3,six_way,86,0.743329,0.0,10.738038,5.3684,4.6976,9.9378,278.6902,111.0272,99.0685,15.8098,5.4728,10.9315,97,58,0.387274,2025-12-26T14:19:10.844262Z,20251226_141910.844262_seed0_six_way
BR3,six_way,87,0.824247,0.0,6.670542,1.611,5.6727,7.8713,289.7556,109.8913,101.3416,4.7444,6.6087,8.6584,74,52,0.186333,2025-12-26T14:19:11.045298Z,20251226_141911.045298_seed0_six_way
BR3,six_way,88,0.773357,0.0,10.12213,4.8806,4.9116,9.3373,280.1266,110.778,99.729,14.3734,5.722,10.271,116,51,0.342581,2025-12-26T14:19:11.401274Z,20251226_141911.401274_seed0_six_way
BR3,six_way,89,0.797949,0.0,8.520374,2.4208,5.8103,10.6027,287.3709,109.731,98.337,7.1291,6.769,11.663,62,28,0.076749,2025-12-26T14:19:11.514541Z,20251226_141911.514541_seed0_six_way
BR3,six_way,90,0.831975,0.0,6.490928,2.36,4.6735,6.4346,287.5499,111.0553,102.922,6.9501,5.4447,7.078,61,23,0.073467,2025-12-26T14:19:11.609726Z,20251226_141911.609726_seed0_six_way
BR3,six_way,91,0.835692,0.0,7.144192,4.6,1.6903,5.3786,280.9531,114.5308,104.0836,13.5469,1.9692,5.9164,131,52,0.456539,2025-12-26T14:19:12.093011Z,20251226_141912.093011_seed0_six_way
BR3,six_way,92,0.846282,0.0,5.029479,1.4005,2.792,7.0103,290.3755,113.2474,102.2887,4.1245,3.2526,7.7113,77,20,0.109454,2025-12-26T14:19:12.248160Z,20251226_141912.248160_seed0_six_way
BR3,six_way,93,0.794347,0.0,5.652747,1.6844,2.8986,7.8372,289.5395,113.1232,101.3791,4.9605,3.3768,8.6209,66,18,0.085392,2025-12-26T14:19:12.366075Z,20251226_141912.366075_seed0_six_way
BR3,six_way,94,0.794917,0.0,10.151923,5.5634,6.2663,6.1557,278.1157,109.1998,103.2287,16.3843,7.3002,6.7713,93,61,0.285503,2025-12-26T14:19:12.685941Z,20251226_141912.685941_seed0_six_way
BR3,six_way,95,0.814796,0.0,6.35969,3.1948,2.0638,6.6054,285.0912,114.0957,102.734,9.4088,2.4043,7.266,139,39,0.435898,2025-12-26T14:19:13.145562Z,20251226_141913.145562_seed0_six_way
BR3,six_way,96,0.749506,0.0,7.971258,4.8594,2.4143,6.173,280.1892,119.3127,103.2097,14.3108,2.8127,6.7903,112,85,0.373168,2025-12-26T14:19:13.551026Z,20251226_141913.551026_seed0_six_way
BR3,six_way,97,0.829881,0.0,5.785619,1.9499,5.0735,5.1853,288.7576,110.5894,104.2961,5.7424,5.9106,5.7039,120,46,0.29921,2025-12-26T14:19:13.883665Z,20251226_141913.883665_seed0_six_way
BR3,six_way,98,0.726987,0.0,9.486701,5.4803,5.3192,5.5671,278.3606,110.3031,103.8762,16.1394,6.1969,6.1238,72,53,0.120444,2025-12-26T14:19:14.016185Z,20251226_141914.016185_seed0_six_way
BR3,six_way,99,0.81399,0.0,6.170873,4.0012,0.109,6.0018,282.7163,116.373,103.3981,11.7837,0.127,6.6019,79,31,0.154072,2025-12-26T14:19:14.202143Z,20251226_141914.202143_seed0_six_way
BR3,six_way,100,0.795163,0.0,7.017057,1.6979,6.0885,8.1433,289.4996,109.4069,101.0423,5.0004,7.0931,8.9577,82,55,0.1811,2025-12-26T14:19:14.413993Z,20251226_141914.413993_seed0_six_way
BR3,C1_respect,1,0.862206,0.0,4.916218,3.3959,1.0268,3.2288,284.4992,117.6962,106.4483,10.0008,1.1962,3.5517,66,28,0.080368,2025-12-26T14:19:14.497661Z,20251226_141914.497661_seed0_C1_respect
BR3,C1_respect,2,0.824567,0.0,6.984711,3.9568,1.8581,6.488,282.8473,114.3354,102.8632,11.6527,2.1646,7.1368,79,36,0.176884,2025-12-26T14:19:14.677453Z,20251226_141914.677453_seed0_C1_respect
BR3,C1_respect,3,0.704683,0.0,13.382212,6.9004,7.5003,10.0791,274.1782,125.2379,98.913,20.3218,8.7379,11.087,90,53,0.235954,2025-12-26T14:19:14.915709Z,20251226_141914.915709_seed0_C1_respect
BR3,C1_respect,4,0.831614,0.0,9.437068,5.6419,3.0516,7.4007,277.8847,112.9449,101.8592,16.6153,3.5551,8.1408,120,65,0.367877,2025-12-26T14:19:15.296251Z,20251226_141915.296251_seed0_C1_respect
BR3,C1_respect,5,0.860487,0.0,8.291017,4.1774,5.5676,5.5312,282.1975,110.0138,103.9156,12.3025,6.4862,6.0844,90,23,0.153265,2025-12-26T14:19:15.452588Z,20251226_141915.452588_seed0_C1_respect
BR3,C1_respect,6,0.771453,0.0,10.492989,5.7347,5.3053,7.6451,277.6113,110.3194,101.5904,16.8887,6.1806,8.4096,94,49,0.21786,2025-12-26T14:19:15.673098Z,20251226_141915.673098_seed0_C1_respect
BR3,C1_respect,7,0.776631,0.0,9.781996,6.3012,3.0062,6.6244,275.943,112.9978,102.7132,18.557,3.5022,7.2868,87,57,0.16571,2025-12-26T14:19:15.841095Z,20251226_141915.841095_seed0_C1_respect
BR3,C1_respect,8,0.816223,0.0,9.067263,4.8515,1.0991,10.5759,280.2122,115.2195,98.3665,14.2878,1.2805,11.6335,74,30,0.136871,2025-12-26T14:19:15.980986Z,20251226_141915.980986_seed0_C1_respect
BR3,C1_respect,9,0.793791,0.0,8.050802,3.1942,3.7039,9.4821,285.0929,112.185,99.5697,9.4071,4.315,10.4303,88,45,0.18676,2025-12-26T14:19:16.170472Z,20251226_141916.170472_seed0_C1_respect
BR3,C1_respect,10,0.779782,0.0,8.283447,3.4384,5.4053,7.6609,284.3738,110.2028,101.5731,10.1262,6.2972,8.4269,115,65,0.301938,2025-12-26T14:19:16.476044Z,20251226_141916.476044_seed0_C1_respect
BR3,C1_respect,11,0.794288,0.0,8.179432,4.254,6.2521,4.2969,281.972,109.2163,105.2735,12.528,7.2837,4.7265,83,36,0.191414,2025-12-26T14:19:16.670940Z,20251226_141916.670940_seed0_C1_respect
BR3,C1_respect,12,0.774392,0.0,7.39683,3.7314,2.1349,7.9221,283.511,114.0129,101.2856,10.989,2.4871,8.7144,71,32,0.132005,2025-12-26T14:19:16.804424Z,20251226_141916.804424_seed0_C1_respect
BR3,C1_respect,13,0.851544,0.0,5.254472,3.2381,1.9755,3.5689,284.9638,114.1986,106.0742,9.5362,2.3014,3.9258,134,65,0.387639,2025-12-26T14:19:17.195568Z,20251226_141917.195568_seed0_C1_respect
BR3,C1_respect,14,0.838786,0.0,7.302316,2.8028,6.6528,5.3656,286.2457,108.7495,104.0979,8.2543,7.7505,5.9021,67,37,0.104126,2025-12-26T14:19:17.302098Z,20251226_141917.302098_seed0_C1_respect
BR3,C1_respect,15,0.753599,0.0,8.342426,3.1482,8.8077,4.9954,285.2286,106.239,104.5051,9.2714,10.261,5.4949,64,39,0.126476,2025-12-26T14:19:17.432041Z,20251226_141917.432041_seed0_C1_respect
BR3,C1_respect,16,0.798512,0.0,7.685842,4.3776,2.6892,6.3933,281.608,113.3671,102.9673,12.892,3.1329,7.0327,82,46,0.178047,2025-12-26T14:19:17.612341Z,20251226_141917.612341_seed0_C1_respect
BR3,C1_respect,17,0.866791,0.0,5.285004,1.7527,3.9536,5.534,289.3383,111.8941,103.9126,5.1617,4.6059,6.0874,68,18,0.086204,2025-12-26T14:19:17.701173Z,20251226_141917.701173_seed0_C1_respect
BR3,C1_respect,18,0.848386,0.0,6.594833,1.5432,6.9262,6.5188,289.9552,108.4309,102.8293,4.5448,8.0691,7.1707,64,21,0.065802,2025-12-26T14:19:17.770208Z,20251226_141917.770208_seed0_C1_respect
BR3,C1_respect,19,0.83785,0.0,3.79424,1.1817,1.8546,5.2199,291.0199,114.3393,104.2581,3.4801,2.1607,5.7419,127,49,0.315514,2025-12-26T14:19:18.087912Z,20251226_141918.087912_seed0_C1_respect
BR3,C1_respect,20,0.86175,0.0,6.315893,2.389,4.1299,6.4552,287.4644,111.6886,102.8993,7.0356,4.8114,7.1007,96,39,0.17126,2025-12-26T14:19:18.262531Z,20251226_141918.262531_seed0_C1_respect
BR3,C1_respect,21,0.827274,0.0,5.952465,2.5125,1.8256,7.574,287.1008,114.3732,101.6686,7.3992,2.1268,8.3314,69,25,0.089126,2025-12-26T14:19:18.354743Z,20251226_141918.354743_seed0_C1_respect
BR3,C1_respect,22,0.83819,0.0,5.039411,1.4048,2.6024,7.2266,290.3628,113.4682,102.0507,4.1372,3.0318,7.9493,84,27,0.122124,2025-12-26T14:19:18.479763Z,20251226_141918.479763_seed0_C1_respect
BR3,C1_respect,23,0.848274,0.0,4.93452,1.6349,4.3362,4.4884,289.6853,111.4484,105.0627,4.8147,5.0516,4.9373,96,34,0.221807,2025-12-26T14:19:18.704075Z,20251226_141918.704075_seed0_C1_respect
BR3,C1_respect,24,0.790813,0.0,9.879735,6.8619,0.9716,7.5446,274.2918,117.6319,101.701,20.2082,1.1319,8.299,73,39,0.1149,2025-12-26T14:19:18.821737Z,20251226_141918.821737_seed0_C1_respect
BR3,C1_respect,25,0.748085,0.0,6.681037,3.5982,0.204,8.3717,283.9034,116.7377,100.7912,10.5966,0.2377,9.2088,86,49,0.162321,2025-12-26T14:19:18.986585Z,20251226_141918.986585_seed0_C1_respect
BR3,C1_respect,26,0.848719,0.0,4.658924,1.2114,3.1271,6.1512,290.9326,112.8569,103.2337,3.5674,3.6431,6.7663,125,36,0.362277,2025-12-26T14:19:19.351960Z,20251226_141919.351960_seed0_C1_respect
BR3,C1_respect,27,0.802579,0.0,9.040203,3.6417,6.0904,8.4549,283.7751,109.4047,100.6996,10.7249,7.0953,9.3004,86,34,0.181201,2025-12-26T14:19:19.536674Z,20251226_141919.536674_seed0_C1_respect
BR3,C1_respect,28,0.745866,0.0,9.923223,5.5134,2.711,9.4312,278.2629,113.3417,99.6257,16.2371,3.1583,10.3743,85,58,0.154698,2025-12-26T14:19:19.694348Z,20251226_141919.694348_seed0_C1_respect
BR3,C1_respect,29,0.74463,0.0,10.371954,6.7479,1.4973,8.6353,274.6274,114.7556,100.5012,19.8726,1.7444,9.4988,101,93,0.449577,2025-12-26T14:19:20.147724Z,20251226_141920.147724_seed0_C1_respect
BR3,C1_respect,30,0.730256,0.0,14.947306,9.7312,8.0561,6.1802,265.8417,107.1146,103.2018,28.6583,9.3854,6.7982,73,88,0.180161,2025-12-26T14:19:20.329962Z,20251226_141920.329962_seed0_C1_respect
BR3,C1_respect,31,0.73042,0.0,11.36291,5.6435,7.9939,7.4143,277.8798,107.1871,101.8443,16.6202,9.3129,8.1557,93,43,0.268475,2025-12-26T14:19:20.602983Z,20251226_141920.602983_seed0_C1_respect
BR3,C1_respect,32,0.750321,0.0,11.270289,6.0036,4.5072,9.8905,276.8195,111.2491,99.1205,17.6805,5.2509,10.8795,81,60,0.150722,2025-12-26T14:19:20.756662Z,20251226_141920.756662_seed0_C1_respect
BR3,C1_respect,33,0.845645,0.0,4.902417,2.0833,0.7936,6.9522,288.3647,115.5754,102.3526,6.1353,0.9246,7.6474,105,26,0.261743,2025-12-26T14:19:21.021513Z,20251226_141921.021513_seed0_C1_respect
BR3,C1_respect,34,0.795371,0.0,11.697054,7.2705,4.5288,7.6394,273.0883,111.2239,101.5966,21.4117,5.2761,8.4034,114,50,0.280873,2025-12-26T14:19:21.305752Z,20251226_141921.305752_seed0_C1_respect
BR3,C1_respect,35,0.759907,0.0,9.06266,5.6131,2.6015,6.9333,277.9694,113.4692,102.3734,16.5306,3.0308,7.6266,115,34,0.323977,2025-12-26T14:19:21.632594Z,20251226_141921.632594_seed0_C1_respect
BR3,C1_respect,36,0.869036,0.0,7.330249,5.0625,1.6452,4.6953,279.5908,114.5833,104.8351,14.9092,1.9167,5.1649,83,28,0.108166,2025-12-26T14:19:21.743816Z,20251226_141921.743816_seed0_C1_respect
BR3,C1_respect,37,0.773131,0.0,5.424143,1.7518,2.6597,7.2861,289.3408,113.4014,101.9853,5.1592,3.0986,8.0147,84,28,0.171531,2025-12-26T14:19:21.918170Z,20251226_141921.918170_seed0_C1_respect
BR3,C1_respect,38,0.77463,0.0,10.661338,4.2968,7.3562,9.7819,281.846,107.9301,99.24,12.654,8.5699,10.76,65,38,0.126131,2025-12-26T14:19:22.047643Z,20251226_141922.047643_seed0_C1_respect
BR3,C1_respect,39,0.858288,0.0,2.181691,0.5475,2.0786,2.2827,292.8876,114.0784,107.489,1.6124,2.4216,2.511,168,64,0.606471,2025-12-26T14:19:22.656311Z,20251226_141922.656311_seed0_C1_respect
BR3,C1_respect,40,0.79524,0.0,5.26282,2.9352,2.7644,3.5671,285.8558,113.2795,106.0762,8.6442,3.2205,3.9238,61,25,0.045449,2025-12-26T14:19:22.705301Z,20251226_141922.705301_seed0_C1_respect
BR3,C1_respect,41,0.814899,0.0,6.29884,3.4988,1.7014,6.0095,284.196,114.5179,103.3896,10.304,1.9821,6.6104,79,45,0.177041,2025-12-26T14:19:22.894465Z,20251226_141922.894465_seed0_C1_respect
BR3,C1_respect,42,0.772507,0.0,7.366797,2.4907,5.0264,8.0996,287.1649,110.6442,101.0904,7.3351,5.8558,8.9096,91,40,0.166188,2025-12-26T14:19:23.063618Z,20251226_141923.063618_seed0_C1_respect
BR3,C1_respect,43,0.800593,0.0,8.120259,3.0384,6.2346,7.4084,285.5518,109.2367,101.8507,8.9482,7.2633,8.1493,63,29,0.064953,2025-12-26T14:19:23.130790Z,20251226_141923.130790_seed0_C1_respect
BR3,C1_respect,44,0.807712,0.0,6.458993,3.6387,0.9519,6.8654,283.7839,115.3911,102.4481,10.7161,1.1089,7.5519,104,38,0.211469,2025-12-26T14:19:23.345385Z,20251226_141923.345385_seed0_C1_respect
BR3,C1_respect,45,0.809654,0.0,6.131684,1.9472,4.1052,7.1618,288.7655,111.7175,102.122,5.7345,4.7825,7.878,94,53,0.270485,2025-12-26T14:19:23.618256Z,20251226_141923.618256_seed0_C1_respect
BR3,C1_respect,46,0.790735,0.0,6.596314,3.3406,2.9916,5.8779,284.6619,113.0148,103.5344,9.8381,3.4852,6.4656,73,37,0.158271,2025-12-26T14:19:23.780079Z,20251226_141923.780079_seed0_C1_respect
BR3,C1_respect,47,0.694818,0.0,10.108753,5.8378,3.5384,8.1925,277.3077,120.6223,100.9883,17.1923,4.1223,9.0117,86,62,0.174596,2025-12-26T14:19:23.956710Z,20251226_141923.956710_seed0_C1_respect
BR3,C1_respect,48,0.802879,0.0,5.26831,2.5244,1.2858,6.2479,287.0657,115.0021,103.1273,7.4343,1.4979,6.8727,75,28,0.140261,2025-12-26T14:19:24.099341Z,20251226_141924.099341_seed0_C1_respect
BR3,C1_respect,49,0.855129,0.0,5.51893,2.5892,0.4595,7.633,286.8749,117.0353,101.6037,7.6251,0.5353,8.3963,86,19,0.202066,2025-12-26T14:19:24.304344Z,20251226_141924.304344_seed0_C1_respect
BR3,C1_respect,50,0.821382,0.0,7.168947,5.3641,0.872,4.2671,278.7029,115.4841,105.3062,15.7971,1.0159,4.6938,93,43,0.179824,2025-12-26T14:19:24.487449Z,20251226_141924.487449_seed0_C1_respect
BR3,C1_respect,51,0.827953,0.0,6.940813,3.8361,3.2352,5.2327,283.2026,112.731,104.244,11.2974,3.769,5.756,126,39,0.424056,2025-12-26T14:19:24.924040Z,20251226_141924.924040_seed0_C1_respect
BR3,C1_respect,52,0.795119,0.0,7.21153,2.774,4.1853,7.8085,286.3306,111.6241,101.4107,8.1694,4.8759,8.5893,107,36,0.452843,2025-12-26T14:19:25.379449Z,20251226_141925.379449_seed0_C1_respect
BR3,C1_respect,53,0.814659,0.0,7.99668,2.5432,7.9072,6.626,287.0104,107.2881,102.7114,7.4896,9.2119,7.2886,73,27,0.110782,2025-12-26T14:19:25.492746Z,20251226_141925.492746_seed0_C1_respect
BR3,C1_respect,54,0.797105,0.0,5.563627,3.4565,0.1485,5.7623,284.3207,116.327,103.6615,10.1793,0.173,6.3385,114,64,0.301963,2025-12-26T14:19:25.798125Z,20251226_141925.798125_seed0_C1_respect
BR3,C1_respect,55,0.78646,0.0,8.144171,2.9526,5.3645,8.6248,285.8045,110.2503,100.5127,8.6955,6.2497,9.4873,101,53,0.237291,2025-12-26T14:19:26.039147Z,20251226_141926.039147_seed0_C1_respect
BR3,C1_respect,56,0.800856,0.0,7.842937,5.4019,0.1334,6.7862,278.5914,116.3446,102.5352,15.9086,0.1554,7.4648,168,44,0.941631,2025-12-26T14:19:26.983777Z,20251226_141926.983777_seed0_C1_respect
BR3,C1_respect,57,0.811118,0.0,8.461191,3.9276,2.477,9.9374,282.9332,113.6143,99.0689,11.5668,2.8857,10.9311,82,36,0.221663,2025-12-26T14:19:27.208107Z,20251226_141927.208107_seed0_C1_respect
BR3,C1_respect,58,0.839309,0.0,5.093109,1.0558,4.9079,5.8657,291.3907,110.7823,103.5477,3.1093,5.7177,6.4523,75,12,0.099074,2025-12-26T14:19:27.310457Z,20251226_141927.310457_seed0_C1_respect
BR3,C1_respect,59,0.75027,0.0,3.733717,0.0406,4.4974,5.311,294.6196,111.2605,104.1579,0.1196,5.2395,5.8421,146,70,0.48275,2025-12-26T14:19:27.795288Z,20251226_141927.795288_seed0_C1_respect
BR3,C1_respect,60,0.793452,0.0,9.415496,4.1683,5.5306,8.6616,282.2244,110.0569,100.4722,12.2756,6.4431,9.5278,77,37,0.126011,2025-12-26T14:19:27.924872Z,20251226_141927.924872_seed0_C1_respect
BR3,C1_respect,61,0.847087,0.0,5.501489,1.4857,3.9446,6.8487,290.1246,111.9045,102.4665,4.3754,4.5955,7.5335,65,25,0.06749,2025-12-26T14:19:27.996226Z,20251226_141927.996226_seed0_C1_respect
BR3,C1_respect,62,0.825225,0.0,7.578237,3.0578,2.222,10.128,285.4947,113.9113,98.8592,9.0053,2.5887,11.1408,79,35,0.151583,2025-12-26T14:19:28.150342Z,20251226_141928.150342_seed0_C1_respect
BR3,C1_respect,63,0.785999,0.0,8.73269,3.7756,3.1541,10.3677,283.381,112.8254,98.5955,11.119,3.6746,11.4045,72,52,0.157569,2025-12-26T14:19:28.310870Z,20251226_141928.310870_seed0_C1_respect
BR3,C1_respect,64,0.762862,0.0,11.495727,4.881,6.1508,11.7699,280.1254,109.3343,97.0531,14.3746,7.1657,12.9469,87,47,0.242686,2025-12-26T14:19:28.555912Z,20251226_141928.555912_seed0_C1_respect
BR3,C1_respect,65,0.80972,0.0,3.457047,0.5335,2.1245,5.7499,292.9288,114.025,103.6751,1.5712,2.475,6.3249,81,59,0.140779,2025-12-26T14:19:28.699695Z,20251226_141928.699695_seed0_C1_respect
BR3,C1_respect,66,0.816949,0.0,7.691933,4.943,1.3936,6.2682,279.9428,114.8764,103.105,14.5572,1.6236,6.895,75,22,0.12283,2025-12-26T14:19:28.825801Z,20251226_141928.825801_seed0_C1_respect
BR3,C1_respect,67,0.82449,0.0,7.89884,3.3922,4.3092,7.8966,284.5099,111.4798,101.3137,9.9901,5.0202,8.6863,128,41,0.24037,2025-12-26T14:19:29.068701Z,20251226_141929.068701_seed0_C1_respect
BR3,C1_respect,68,0.80332,0.0,9.099935,5.2671,3.1073,7.4257,278.9884,112.88,101.8318,15.5116,3.62,8.1682,78,41,0.12648,2025-12-26T14:19:29.198709Z,20251226_141929.198709_seed0_C1_respect
BR3,C1_respect,69,0.783513,0.0,9.1205,3.101,9.0872,6.9477,285.3676,105.9134,102.3575,9.1324,10.5866,7.6425,105,57,0.243502,2025-12-26T14:19:29.444889Z,20251226_141929.444889_seed0_C1_respect
BR3,C1_respect,70,0.794405,0.0,10.703257,6.4702,4.2967,7.3175,275.4452,111.4943,101.9507,19.0548,5.0057,8.0493,79,29,0.132647,2025-12-26T14:19:29.580724Z,20251226_141929.580724_seed0_C1_respect
BR3,C1_respect,71,0.798306,0.0,5.804198,2.7839,0.1961,8.1687,286.3014,116.2715,101.0144,8.1986,0.2285,8.9856,99,32,0.185292,2025-12-26T14:19:29.777739Z,20251226_141929.777739_seed0_C1_respect
BR3,C1_respect,72,0.800763,0.0,4.393333,1.799,0.3688,6.775,289.2021,116.0704,102.5475,5.2979,0.4296,7.4525,92,46,0.130306,2025-12-26T14:19:29.910975Z,20251226_141929.910975_seed0_C1_respect
BR3,C1_respect,73,0.755975,0.0,9.131009,4.4966,1.5146,11.2602,281.2576,114.7355,97.6138,13.2424,1.7645,12.3862,68,37,0.097992,2025-12-26T14:19:30.012066Z,20251226_141930.012066_seed0_C1_respect
BR3,C1_respect,74,0.862651,0.0,6.448199,3.9762,2.7955,3.98,282.7901,113.2433,105.622,11.7099,3.2567,4.378,84,30,0.1243,2025-12-26T14:19:30.138719Z,20251226_141930.138719_seed0_C1_respect
BR3,C1_respect,75,0.75649,0.0,8.222582,5.0946,1.2804,7.4296,279.4964,115.0084,101.8275,15.0036,1.4916,8.1725,79,60,0.152566,2025-12-26T14:19:30.294428Z,20251226_141930.294428_seed0_C1_respect
BR3,C1_respect,76,0.834025,0.0,7.643167,3.2906,4.8182,6.9323,284.8092,110.8868,102.3745,9.6908,5.6132,7.6255,95,49,0.232848,2025-12-26T14:19:30.529883Z,20251226_141930.529883_seed0_C1_respect
BR3,C1_respect,77,0.805179,0.0,7.309647,2.7462,5.6984,6.5479,286.4124,109.8614,102.7973,8.0876,6.6386,7.2027,144,57,0.550574,2025-12-26T14:19:31.083060Z,20251226_141931.083060_seed0_C1_respect
BR3,C1_respect,78,0.788596,0.0,8.281612,4.3304,3.4392,7.3501,281.747,112.4933,101.9149,12.753,4.0067,8.0851,116,39,0.427224,2025-12-26T14:19:31.514143Z,20251226_141931.514143_seed0_C1_respect
BR3,C1_respect,79,0.765591,0.0,5.728842,3.1649,0.0413,7.107,285.1793,116.5481,102.1823,9.3207,0.0481,7.8177,140,55,0.481761,2025-12-26T14:19:31.999357Z,20251226_141931.999357_seed0_C1_respect
BR3,C1_respect,80,0.815433,0.0,6.999938,2.634,3.1306,8.7233,286.743,112.8529,100.4044,7.757,3.6471,9.5956,83,31,0.124678,2025-12-26T14:19:32.126036Z,20251226_141932.126036_seed0_C1_respect
BR3,C1_respect,81,0.767441,0.0,7.809495,3.646,2.8247,8.5458,283.7627,113.2093,100.5996,10.7373,3.2907,9.4004,54,26,0.045719,2025-12-26T14:19:32.176468Z,20251226_141932.176468_seed0_C1_respect
BR3,C1_respect,82,0.823248,0.0,7.073456,4.1497,2.1165,5.9399,282.2792,114.0342,103.4662,12.2208,2.4658,6.5338,121,53,0.331117,2025-12-26T14:19:32.510624Z,20251226_141932.510624_seed0_C1_respect
